pitcher_id,pitcher_name,year,pitches,games,tj_stuff_plus,pitches_per_game,position,pitch_type,mean,std,median,min,max,percentile_1,percentile_99,pitch_grade
669467,Andre Pallante,2024,241,26,101.30361588961026,,SP,KC,101.62355028052868,3.8841799706986913,100.84701108459998,94.38916756702905,117.75906857394762,94.41216685221539,117.71724667640754,49.176314194162146
666200,Jesús Luzardo,2024,88,12,97.4060881291622,,SP,SI,94.49964823530452,5.344338064746341,93.98020378501941,82.57837559175192,116.24362481622711,82.57853833475873,114.64456672323678,55.43835337257174
663158,Robert Suarez,2024,687,65,113.31740533104254,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,74.80841911467348
641482,Nestor Cortes,2024,779,31,100.5884563357959,,SP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,52.72504171665296
624647,Victor González,2024,106,25,97.6310947152363,,RP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,37.65114590748284
543766,Bryan Shaw,2024,6,2,88.12928976274497,,RP,SI,94.49964823530452,5.344338064746341,93.98020378501941,82.57837559175192,116.24362481622711,82.57853833475873,114.64456672323678,38.080173081524734
605513,Spencer Turnbull,2024,49,12,103.45189050747209,,SP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,59.24871668510507
689017,Landon Knack,2024,253,15,103.89751144903111,,SP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,50.56497018215708
592767,Drew Smyly,2024,1,1,82.75750250232157,,RP,ST,106.17151999516818,5.65106351368421,106.06938298103505,90.34027110632152,124.97805676957722,91.00926285691082,124.91564393901608,20.0
647336,Michael Soroka,2024,463,24,101.9611083371565,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,56.97060204793585
682227,Brandon Williamson,2024,60,4,85.48259904209095,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,31.087108995916722
683769,Hunter Gaddis,2024,410,77,101.32522015778915,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,55.9717855301429
671131,Jackson Rutledge,2024,20,3,99.97117205792172,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,53.844924783369336
676106,Emerson Hancock,2024,297,12,99.54137538214184,,SP,SI,94.49964823530452,5.344338064746341,93.98020378501941,82.57837559175192,116.24362481622711,82.57853833475873,114.64456672323678,59.43377287468923
543037,Gerrit Cole,2024,697,17,107.90199286205082,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,66.30220119744122
669330,Tyler Wells,2024,49,3,105.2137913930245,,SP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,61.5478818666941
680736,Justin Wrobleski,2024,47,5,103.1865636525418,,SP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,49.099849794804555
547001,Cody Poteet,2024,64,5,107.03080920341681,,SP,ST,106.17151999516818,5.65106351368421,106.06938298103505,90.34027110632152,124.97805676957722,91.00926285691082,124.91564393901608,51.52057963278564
670103,Raymond Burgos,2024,3,1,86.35554786191251,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,32.45828671035875
621244,José Berríos,2024,790,31,100.88949366042728,,SP,SV,103.5357009858804,3.236329141038645,103.961975725418,92.7438738825738,112.19474553601037,92.7616022799533,112.17957712618517,41.82342953966708
664875,Justin Lawrence,2024,439,55,111.74345395777891,,RP,ST,106.17151999516818,5.65106351368421,106.06938298103505,90.34027110632152,124.97805676957722,91.00926285691082,124.91564393901608,59.8599740546503
489446,Kirby Yates,2024,6,5,95.73595441037672,,RP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,33.74564298412579
519326,Hunter Strickland,2024,71,40,89.00727767359116,,RP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,40.39944362921431
672710,Roansy Contreras,2024,398,49,100.10356777703392,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,54.05288435145866
621399,Brady Feigl,2024,5,1,77.16461270461932,,SP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,24.94554200673607
607067,Colin Rea,2024,111,32,95.47740318195791,,SP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,41.71294596220126
571863,Matt Koch,2024,7,2,92.81138048453285,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,42.598736664932574
605154,John Brebbia,2024,473,59,102.51829990724342,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,57.84580646568661
683822,Naoyuki Uwasawa,2024,14,2,96.45209543555028,,RP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,48.317361963597186
571760,Andrew Heaney,2024,3,2,89.0742259316296,,SP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,31.292396201061365
621381,Matt Strahm,2024,139,52,96.9673890878419,,RP,SI,94.49964823530452,5.344338064746341,93.98020378501941,82.57837559175192,116.24362481622711,82.57853833475873,114.64456672323678,54.61748643637592
571760,Andrew Heaney,2024,98,28,92.82395024234643,,SP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,36.46409681472005
665896,José Marte,2024,118,14,105.53244997529396,,RP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,53.93424958456086
700363,AJ Smith-Shawver,2024,47,1,99.7708618628285,,SP,FF,97.52333286348822,6.366416334127703,97.24377592876999,78.99050247057006,119.27129679568058,80.79262870500875,118.99112670977497,53.530289069051626
642207,Devin Williams,2024,5,1,98.57386778364449,,RP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,48.9750766054453
656232,Brandon Bielak,2024,120,16,90.29595248923277,,RP,SI,94.49964823530452,5.344338064746341,93.98020378501941,82.57837559175192,116.24362481622711,82.57853833475873,114.64456672323678,42.13430045939419
668868,Zack Thompson,2024,45,5,99.86571464410463,,SP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,50.39355398547504
683627,Anthony Molina,2024,72,22,99.38766450841031,,RP,CU,99.66676113061764,5.055304248712898,98.97705777329324,84.99006741965523,117.2145018265503,85.75029274598747,116.08211823826485,49.44791330357932
693312,Kyle Nicolas,2024,201,41,112.29247637394647,,RP,SL,103.62336038980482,4.852487226486507,103.51536605725872,89.72968192726326,121.46286602012653,90.22694164426822,119.34186500318727,67.86530407915905
689672,Drew Thorpe,2024,99,9,100.88927961714361,,SP,FC,99.12448595641919,5.372286121090393,98.7553842387845,84.47486427004132,117.4863112594269,84.52461565643087,116.75833238297322,53.28499566282637
695076,Rhett Lowder,2024,95,6,101.75369741630216,,SP,CH,96.36439533826997,7.663220109895275,95.78651131297835,75.7838010068618,126.88906648832534,78.51493938286957,124.49426004224122,57.03268599980986
